ID, SourceCurrency, DestinationCurrency, SourceAmount
52144, EUR, AUD,54777221.5
52145, USD, EUR,54778272
52146, EUR, AUD,54779322.5
52147, USD, EUR,54780373
52148, EUR, AUD,54781423.5
52149, USD, EUR,54782474
52150, EUR, AUD,54783524.5
52151, USD, EUR,54784575
52152, EUR, AUD,54785625.5
52153, USD, EUR,54786676
52154, EUR, AUD,54787726.5
52155, USD, EUR,54788777
52156, EUR, AUD,54789827.5
52157, USD, EUR,54790878
52158, EUR, AUD,54791928.5
52159, USD, EUR,54792979
52160, EUR, AUD,54794029.5
52161, USD, EUR,54795080
52162, EUR, AUD,54796130.5
52163, USD, EUR,54797181
52164, EUR, AUD,54798231.5
52165, USD, EUR,54799282
52166, EUR, AUD,54800332.5
52167, USD, EUR,54801383
52168, EUR, AUD,54802433.5
52169, USD, EUR,54803484
52170, EUR, AUD,54804534.5
52171, USD, EUR,54805585
52172, EUR, AUD,54806635.5
52173, USD, EUR,54807686
52174, EUR, AUD,54808736.5
52175, USD, EUR,54809787
52176, EUR, AUD,54810837.5
52177, USD, EUR,54811888
52178, EUR, AUD,54812938.5
52179, USD, EUR,54813989
52180, EUR, AUD,54815039.5
52181, USD, EUR,54816090
52182, EUR, AUD,54817140.5
52183, USD, EUR,54818191
52184, EUR, AUD,54819241.5
52185, USD, EUR,54820292
52186, EUR, AUD,54821342.5
52187, USD, EUR,54822393
52188, EUR, AUD,54823443.5
52189, USD, EUR,54824494
52190, EUR, AUD,54825544.5
52191, USD, EUR,54826595
52192, EUR, AUD,54827645.5
52193, USD, EUR,54828696
52194, EUR, AUD,54829746.5
52195, USD, EUR,54830797
52196, EUR, AUD,54831847.5
52197, USD, EUR,54832898
52198, EUR, AUD,54833948.5
52199, USD, EUR,54834999
52200, EUR, AUD,54836049.5
52201, USD, EUR,54837100
52202, EUR, AUD,54838150.5
52203, USD, EUR,54839201
52204, EUR, AUD,54840251.5
52205, USD, EUR,54841302
52206, EUR, AUD,54842352.5
52207, USD, EUR,54843403
52208, EUR, AUD,54844453.5
52209, USD, EUR,54845504
52210, EUR, AUD,54846554.5
52211, USD, EUR,54847605
52212, EUR, AUD,54848655.5
52213, USD, EUR,54849706
52214, EUR, AUD,54850756.5
52215, USD, EUR,54851807
52216, EUR, AUD,54852857.5
52217, USD, EUR,54853908
52218, EUR, AUD,54854958.5
52219, USD, EUR,54856009
52220, EUR, AUD,54857059.5
52221, USD, EUR,54858110
52222, EUR, AUD,54859160.5
52223, USD, EUR,54860211
52224, EUR, AUD,54861261.5
52225, USD, EUR,54862312
52226, EUR, AUD,54863362.5
52227, USD, EUR,54864413
52228, EUR, AUD,54865463.5
52229, USD, EUR,54866514
52230, EUR, AUD,54867564.5
52231, USD, EUR,54868615
52232, EUR, AUD,54869665.5
52233, USD, EUR,54870716
52234, EUR, AUD,54871766.5
52235, USD, EUR,54872817
52236, EUR, AUD,54873867.5
52237, USD, EUR,54874918
52238, EUR, AUD,54875968.5
52239, USD, EUR,54877019
52240, EUR, AUD,54878069.5
52241, USD, EUR,54879120
52242, EUR, AUD,54880170.5
52243, USD, EUR,54881221
52244, EUR, AUD,54882271.5
52245, USD, EUR,54883322
52246, EUR, AUD,54884372.5
52247, USD, EUR,54885423
52248, EUR, AUD,54886473.5
52249, USD, EUR,54887524
52250, EUR, AUD,54888574.5
52251, USD, EUR,54889625
52252, EUR, AUD,54890675.5
52253, USD, EUR,54891726
52254, EUR, AUD,54892776.5
52255, USD, EUR,54893827
52256, EUR, AUD,54894877.5
52257, USD, EUR,54895928
52258, EUR, AUD,54896978.5
52259, USD, EUR,54898029
52260, EUR, AUD,54899079.5
52261, USD, EUR,54900130
52262, EUR, AUD,54901180.5
52263, USD, EUR,54902231
52264, EUR, AUD,54903281.5
52265, USD, EUR,54904332
52266, EUR, AUD,54905382.5
52267, USD, EUR,54906433
52268, EUR, AUD,54907483.5
52269, USD, EUR,54908534
52270, EUR, AUD,54909584.5
52271, USD, EUR,54910635
52272, EUR, AUD,54911685.5
52273, USD, EUR,54912736
52274, EUR, AUD,54913786.5
52275, USD, EUR,54914837
52276, EUR, AUD,54915887.5
52277, USD, EUR,54916938
52278, EUR, AUD,54917988.5
52279, USD, EUR,54919039
52280, EUR, AUD,54920089.5
52281, USD, EUR,54921140
52282, EUR, AUD,54922190.5
52283, USD, EUR,54923241
52284, EUR, AUD,54924291.5
52285, USD, EUR,54925342
52286, EUR, AUD,54926392.5
52287, USD, EUR,54927443
52288, EUR, AUD,54928493.5
52289, USD, EUR,54929544
52290, EUR, AUD,54930594.5
52291, USD, EUR,54931645
52292, EUR, AUD,54932695.5
52293, USD, EUR,54933746
52294, EUR, AUD,54934796.5
52295, USD, EUR,54935847
52296, EUR, AUD,54936897.5
52297, USD, EUR,54937948
52298, EUR, AUD,54938998.5
52299, USD, EUR,54940049
52300, EUR, AUD,54941099.5
52301, USD, EUR,54942150
52302, EUR, AUD,54943200.5
52303, USD, EUR,54944251
52304, EUR, AUD,54945301.5
52305, USD, EUR,54946352
52306, EUR, AUD,54947402.5
52307, USD, EUR,54948453
52308, EUR, AUD,54949503.5
52309, USD, EUR,54950554
52310, EUR, AUD,54951604.5
52311, USD, EUR,54952655
52312, EUR, AUD,54953705.5
52313, USD, EUR,54954756
52314, EUR, AUD,54955806.5
52315, USD, EUR,54956857
52316, EUR, AUD,54957907.5
52317, USD, EUR,54958958
52318, EUR, AUD,54960008.5
52319, USD, EUR,54961059
52320, EUR, AUD,54962109.5
52321, USD, EUR,54963160
52322, EUR, AUD,54964210.5
52323, USD, EUR,54965261
52324, EUR, AUD,54966311.5
52325, USD, EUR,54967362
52326, EUR, AUD,54968412.5
52327, USD, EUR,54969463
52328, EUR, AUD,54970513.5
52329, USD, EUR,54971564
52330, EUR, AUD,54972614.5
52331, USD, EUR,54973665
52332, EUR, AUD,54974715.5
52333, USD, EUR,54975766
52334, EUR, AUD,54976816.5
52335, USD, EUR,54977867
52336, EUR, AUD,54978917.5
52337, USD, EUR,54979968
52338, EUR, AUD,54981018.5
52339, USD, EUR,54982069
52340, EUR, AUD,54983119.5
52341, USD, EUR,54984170
52342, EUR, AUD,54985220.5
52343, USD, EUR,54986271
52344, EUR, AUD,54987321.5
52345, USD, EUR,54988372
52346, EUR, AUD,54989422.5
52347, USD, EUR,54990473
52348, EUR, AUD,54991523.5
52349, USD, EUR,54992574
52350, EUR, AUD,54993624.5
52351, USD, EUR,54994675
52352, EUR, AUD,54995725.5
52353, USD, EUR,54996776
52354, EUR, AUD,54997826.5
52355, USD, EUR,54998877
52356, EUR, AUD,54999927.5
52357, USD, EUR,55000978
52358, EUR, AUD,55002028.5
52359, USD, EUR,55003079
52360, EUR, AUD,55004129.5
52361, USD, EUR,55005180
52362, EUR, AUD,55006230.5
52363, USD, EUR,55007281
52364, EUR, AUD,55008331.5
52365, USD, EUR,55009382
52366, EUR, AUD,55010432.5
52367, USD, EUR,55011483
52368, EUR, AUD,55012533.5
52369, USD, EUR,55013584
52370, EUR, AUD,55014634.5
52371, USD, EUR,55015685
52372, EUR, AUD,55016735.5
52373, USD, EUR,55017786
52374, EUR, AUD,55018836.5
52375, USD, EUR,55019887
52376, EUR, AUD,55020937.5
52377, USD, EUR,55021988
52378, EUR, AUD,55023038.5
52379, USD, EUR,55024089
52380, EUR, AUD,55025139.5
52381, USD, EUR,55026190
52382, EUR, AUD,55027240.5
52383, USD, EUR,55028291
52384, EUR, AUD,55029341.5
52385, USD, EUR,55030392
52386, EUR, AUD,55031442.5
52387, USD, EUR,55032493
52388, EUR, AUD,55033543.5
52389, USD, EUR,55034594
52390, EUR, AUD,55035644.5
52391, USD, EUR,55036695
52392, EUR, AUD,55037745.5
52393, USD, EUR,55038796
52394, EUR, AUD,55039846.5
52395, USD, EUR,55040897
52396, EUR, AUD,55041947.5
52397, USD, EUR,55042998
52398, EUR, AUD,55044048.5
52399, USD, EUR,55045099
52400, EUR, AUD,55046149.5
52401, USD, EUR,55047200
52402, EUR, AUD,55048250.5
52403, USD, EUR,55049301
52404, EUR, AUD,55050351.5
52405, USD, EUR,55051402
52406, EUR, AUD,55052452.5
52407, USD, EUR,55053503
52408, EUR, AUD,55054553.5
52409, USD, EUR,55055604
52410, EUR, AUD,55056654.5
52411, USD, EUR,55057705
52412, EUR, AUD,55058755.5
52413, USD, EUR,55059806
52414, EUR, AUD,55060856.5
52415, USD, EUR,55061907
52416, EUR, AUD,55062957.5
52417, USD, EUR,55064008
52418, EUR, AUD,55065058.5
52419, USD, EUR,55066109
52420, EUR, AUD,55067159.5
52421, USD, EUR,55068210
52422, EUR, AUD,55069260.5
52423, USD, EUR,55070311
52424, EUR, AUD,55071361.5
52425, USD, EUR,55072412
52426, EUR, AUD,55073462.5
52427, USD, EUR,55074513
52428, EUR, AUD,55075563.5
52429, USD, EUR,55076614
52430, EUR, AUD,55077664.5
52431, USD, EUR,55078715
52432, EUR, AUD,55079765.5
52433, USD, EUR,55080816
52434, EUR, AUD,55081866.5
52435, USD, EUR,55082917
52436, EUR, AUD,55083967.5
52437, USD, EUR,55085018
52438, EUR, AUD,55086068.5
52439, USD, EUR,55087119
52440, EUR, AUD,55088169.5
52441, USD, EUR,55089220
52442, EUR, AUD,55090270.5
52443, USD, EUR,55091321
52444, EUR, AUD,55092371.5
52445, USD, EUR,55093422
52446, EUR, AUD,55094472.5
52447, USD, EUR,55095523
52448, EUR, AUD,55096573.5
52449, USD, EUR,55097624
52450, EUR, AUD,55098674.5
52451, USD, EUR,55099725
52452, EUR, AUD,55100775.5
52453, USD, EUR,55101826
52454, EUR, AUD,55102876.5
52455, USD, EUR,55103927
52456, EUR, AUD,55104977.5
52457, USD, EUR,55106028
52458, EUR, AUD,55107078.5
52459, USD, EUR,55108129
52460, EUR, AUD,55109179.5
52461, USD, EUR,55110230
52462, EUR, AUD,55111280.5
52463, USD, EUR,55112331
52464, EUR, AUD,55113381.5
52465, USD, EUR,55114432
52466, EUR, AUD,55115482.5
52467, USD, EUR,55116533
52468, EUR, AUD,55117583.5
52469, USD, EUR,55118634
52470, EUR, AUD,55119684.5
52471, USD, EUR,55120735
52472, EUR, AUD,55121785.5
52473, USD, EUR,55122836
52474, EUR, AUD,55123886.5
52475, USD, EUR,55124937
52476, EUR, AUD,55125987.5
52477, USD, EUR,55127038
52478, EUR, AUD,55128088.5
52479, USD, EUR,55129139
52480, EUR, AUD,55130189.5
52481, USD, EUR,55131240
52482, EUR, AUD,55132290.5
52483, USD, EUR,55133341
52484, EUR, AUD,55134391.5
52485, USD, EUR,55135442
52486, EUR, AUD,55136492.5
52487, USD, EUR,55137543
52488, EUR, AUD,55138593.5
52489, USD, EUR,55139644
52490, EUR, AUD,55140694.5
52491, USD, EUR,55141745
52492, EUR, AUD,55142795.5
52493, USD, EUR,55143846
52494, EUR, AUD,55144896.5
52495, USD, EUR,55145947
52496, EUR, AUD,55146997.5
52497, USD, EUR,55148048
52498, EUR, AUD,55149098.5
52499, USD, EUR,55150149
52500, EUR, AUD,55151199.5
52501, USD, EUR,55152250
52502, EUR, AUD,55153300.5
52503, USD, EUR,55154351
52504, EUR, AUD,55155401.5
52505, USD, EUR,55156452
52506, EUR, AUD,55157502.5
52507, USD, EUR,55158553
52508, EUR, AUD,55159603.5
52509, USD, EUR,55160654
52510, EUR, AUD,55161704.5
52511, USD, EUR,55162755
52512, EUR, AUD,55163805.5
52513, USD, EUR,55164856
52514, EUR, AUD,55165906.5
52515, USD, EUR,55166957
52516, EUR, AUD,55168007.5
52517, USD, EUR,55169058
52518, EUR, AUD,55170108.5
52519, USD, EUR,55171159
52520, EUR, AUD,55172209.5
52521, USD, EUR,55173260
52522, EUR, AUD,55174310.5
52523, USD, EUR,55175361
52524, EUR, AUD,55176411.5
52525, USD, EUR,55177462
52526, EUR, AUD,55178512.5
52527, USD, EUR,55179563
52528, EUR, AUD,55180613.5
52529, USD, EUR,55181664
52530, EUR, AUD,55182714.5
52531, USD, EUR,55183765
52532, EUR, AUD,55184815.5
52533, USD, EUR,55185866
52534, EUR, AUD,55186916.5
52535, USD, EUR,55187967
52536, EUR, AUD,55189017.5
52537, USD, EUR,55190068
52538, EUR, AUD,55191118.5
52539, USD, EUR,55192169
52540, EUR, AUD,55193219.5
52541, USD, EUR,55194270
52542, EUR, AUD,55195320.5
52543, USD, EUR,55196371
52544, EUR, AUD,55197421.5
52545, USD, EUR,55198472
52546, EUR, AUD,55199522.5
52547, USD, EUR,55200573
52548, EUR, AUD,55201623.5
52549, USD, EUR,55202674
52550, EUR, AUD,55203724.5
52551, USD, EUR,55204775
52552, EUR, AUD,55205825.5
52553, USD, EUR,55206876
52554, EUR, AUD,55207926.5
52555, USD, EUR,55208977
52556, EUR, AUD,55210027.5
52557, USD, EUR,55211078
52558, EUR, AUD,55212128.5
52559, USD, EUR,55213179
52560, EUR, AUD,55214229.5
52561, USD, EUR,55215280
52562, EUR, AUD,55216330.5
52563, USD, EUR,55217381
52564, EUR, AUD,55218431.5
52565, USD, EUR,55219482
52566, EUR, AUD,55220532.5
52567, USD, EUR,55221583
52568, EUR, AUD,55222633.5
52569, USD, EUR,55223684
52570, EUR, AUD,55224734.5
52571, USD, EUR,55225785
52572, EUR, AUD,55226835.5
52573, USD, EUR,55227886
52574, EUR, AUD,55228936.5
52575, USD, EUR,55229987
52576, EUR, AUD,55231037.5
52577, USD, EUR,55232088
52578, EUR, AUD,55233138.5
52579, USD, EUR,55234189
52580, EUR, AUD,55235239.5
52581, USD, EUR,55236290
52582, EUR, AUD,55237340.5
52583, USD, EUR,55238391
52584, EUR, AUD,55239441.5
52585, USD, EUR,55240492
52586, EUR, AUD,55241542.5
52587, USD, EUR,55242593
52588, EUR, AUD,55243643.5
52589, USD, EUR,55244694
52590, EUR, AUD,55245744.5
52591, USD, EUR,55246795
52592, EUR, AUD,55247845.5
52593, USD, EUR,55248896
52594, EUR, AUD,55249946.5
52595, USD, EUR,55250997
52596, EUR, AUD,55252047.5
52597, USD, EUR,55253098
52598, EUR, AUD,55254148.5
52599, USD, EUR,55255199
52600, EUR, AUD,55256249.5
52601, USD, EUR,55257300
52602, EUR, AUD,55258350.5
52603, USD, EUR,55259401
52604, EUR, AUD,55260451.5
52605, USD, EUR,55261502
52606, EUR, AUD,55262552.5
52607, USD, EUR,55263603
52608, EUR, AUD,55264653.5
52609, USD, EUR,55265704
52610, EUR, AUD,55266754.5
52611, USD, EUR,55267805
52612, EUR, AUD,55268855.5
52613, USD, EUR,55269906
52614, EUR, AUD,55270956.5
52615, USD, EUR,55272007
52616, EUR, AUD,55273057.5
52617, USD, EUR,55274108
52618, EUR, AUD,55275158.5
52619, USD, EUR,55276209
52620, EUR, AUD,55277259.5
52621, USD, EUR,55278310
52622, EUR, AUD,55279360.5
52623, USD, EUR,55280411
52624, EUR, AUD,55281461.5
52625, USD, EUR,55282512
52626, EUR, AUD,55283562.5
52627, USD, EUR,55284613
52628, EUR, AUD,55285663.5
52629, USD, EUR,55286714
52630, EUR, AUD,55287764.5
52631, USD, EUR,55288815
52632, EUR, AUD,55289865.5
52633, USD, EUR,55290916
52634, EUR, AUD,55291966.5
52635, USD, EUR,55293017
52636, EUR, AUD,55294067.5
52637, USD, EUR,55295118
52638, EUR, AUD,55296168.5
52639, USD, EUR,55297219
52640, EUR, AUD,55298269.5
52641, USD, EUR,55299320
52642, EUR, AUD,55300370.5
52643, USD, EUR,55301421
52644, EUR, AUD,55302471.5
52645, USD, EUR,55303522
52646, EUR, AUD,55304572.5
52647, USD, EUR,55305623
52648, EUR, AUD,55306673.5
52649, USD, EUR,55307724
52650, EUR, AUD,55308774.5
52651, USD, EUR,55309825
52652, EUR, AUD,55310875.5
52653, USD, EUR,55311926
52654, EUR, AUD,55312976.5
52655, USD, EUR,55314027
52656, EUR, AUD,55315077.5
52657, USD, EUR,55316128
52658, EUR, AUD,55317178.5
52659, USD, EUR,55318229
52660, EUR, AUD,55319279.5
52661, USD, EUR,55320330
52662, EUR, AUD,55321380.5
52663, USD, EUR,55322431
52664, EUR, AUD,55323481.5
52665, USD, EUR,55324532
52666, EUR, AUD,55325582.5
52667, USD, EUR,55326633
52668, EUR, AUD,55327683.5
52669, USD, EUR,55328734
52670, EUR, AUD,55329784.5
52671, USD, EUR,55330835
52672, EUR, AUD,55331885.5
52673, USD, EUR,55332936
52674, EUR, AUD,55333986.5
52675, USD, EUR,55335037
52676, EUR, AUD,55336087.5
52677, USD, EUR,55337138
52678, EUR, AUD,55338188.5
52679, USD, EUR,55339239
52680, EUR, AUD,55340289.5
52681, USD, EUR,55341340
52682, EUR, AUD,55342390.5
52683, USD, EUR,55343441
52684, EUR, AUD,55344491.5
52685, USD, EUR,55345542
52686, EUR, AUD,55346592.5
52687, USD, EUR,55347643
52688, EUR, AUD,55348693.5
52689, USD, EUR,55349744
52690, EUR, AUD,55350794.5
52691, USD, EUR,55351845
52692, EUR, AUD,55352895.5
52693, USD, EUR,55353946
52694, EUR, AUD,55354996.5
52695, USD, EUR,55356047
52696, EUR, AUD,55357097.5
52697, USD, EUR,55358148
52698, EUR, AUD,55359198.5
52699, USD, EUR,55360249
52700, EUR, AUD,55361299.5
52701, USD, EUR,55362350
52702, EUR, AUD,55363400.5
52703, USD, EUR,55364451
52704, EUR, AUD,55365501.5
52705, USD, EUR,55366552
52706, EUR, AUD,55367602.5
52707, USD, EUR,55368653
52708, EUR, AUD,55369703.5
52709, USD, EUR,55370754
52710, EUR, AUD,55371804.5
52711, USD, EUR,55372855
52712, EUR, AUD,55373905.5
52713, USD, EUR,55374956
52714, EUR, AUD,55376006.5
52715, USD, EUR,55377057
52716, EUR, AUD,55378107.5
52717, USD, EUR,55379158
52718, EUR, AUD,55380208.5
52719, USD, EUR,55381259
52720, EUR, AUD,55382309.5
52721, USD, EUR,55383360
52722, EUR, AUD,55384410.5
52723, USD, EUR,55385461
52724, EUR, AUD,55386511.5
52725, USD, EUR,55387562
52726, EUR, AUD,55388612.5
52727, USD, EUR,55389663
52728, EUR, AUD,55390713.5
52729, USD, EUR,55391764
52730, EUR, AUD,55392814.5
52731, USD, EUR,55393865
52732, EUR, AUD,55394915.5
52733, USD, EUR,55395966
52734, EUR, AUD,55397016.5
52735, USD, EUR,55398067
52736, EUR, AUD,55399117.5
52737, USD, EUR,55400168
52738, EUR, AUD,55401218.5
52739, USD, EUR,55402269
52740, EUR, AUD,55403319.5
52741, USD, EUR,55404370
52742, EUR, AUD,55405420.5
52743, USD, EUR,55406471
52744, EUR, AUD,55407521.5
52745, USD, EUR,55408572
52746, EUR, AUD,55409622.5
52747, USD, EUR,55410673
52748, EUR, AUD,55411723.5
52749, USD, EUR,55412774
52750, EUR, AUD,55413824.5
52751, USD, EUR,55414875
52752, EUR, AUD,55415925.5
52753, USD, EUR,55416976
52754, EUR, AUD,55418026.5
52755, USD, EUR,55419077
52756, EUR, AUD,55420127.5
52757, USD, EUR,55421178
52758, EUR, AUD,55422228.5
52759, USD, EUR,55423279
52760, EUR, AUD,55424329.5
52761, USD, EUR,55425380
52762, EUR, AUD,55426430.5
52763, USD, EUR,55427481
52764, EUR, AUD,55428531.5
52765, USD, EUR,55429582
52766, EUR, AUD,55430632.5
52767, USD, EUR,55431683
52768, EUR, AUD,55432733.5
52769, USD, EUR,55433784
52770, EUR, AUD,55434834.5
52771, USD, EUR,55435885
52772, EUR, AUD,55436935.5
52773, USD, EUR,55437986
52774, EUR, AUD,55439036.5
52775, USD, EUR,55440087
52776, EUR, AUD,55441137.5
52777, USD, EUR,55442188
52778, EUR, AUD,55443238.5
52779, USD, EUR,55444289
52780, EUR, AUD,55445339.5
52781, USD, EUR,55446390
52782, EUR, AUD,55447440.5
52783, USD, EUR,55448491
52784, EUR, AUD,55449541.5
52785, USD, EUR,55450592
52786, EUR, AUD,55451642.5
52787, USD, EUR,55452693
52788, EUR, AUD,55453743.5
52789, USD, EUR,55454794
52790, EUR, AUD,55455844.5
52791, USD, EUR,55456895
52792, EUR, AUD,55457945.5
52793, USD, EUR,55458996
52794, EUR, AUD,55460046.5
52795, USD, EUR,55461097
52796, EUR, AUD,55462147.5
52797, USD, EUR,55463198
52798, EUR, AUD,55464248.5
52799, USD, EUR,55465299
52800, EUR, AUD,55466349.5
52801, USD, EUR,55467400
52802, EUR, AUD,55468450.5
52803, USD, EUR,55469501
52804, EUR, AUD,55470551.5
52805, USD, EUR,55471602
52806, EUR, AUD,55472652.5
52807, USD, EUR,55473703
52808, EUR, AUD,55474753.5
52809, USD, EUR,55475804
52810, EUR, AUD,55476854.5
52811, USD, EUR,55477905
52812, EUR, AUD,55478955.5
52813, USD, EUR,55480006
52814, EUR, AUD,55481056.5
52815, USD, EUR,55482107
52816, EUR, AUD,55483157.5
52817, USD, EUR,55484208
52818, EUR, AUD,55485258.5
52819, USD, EUR,55486309
52820, EUR, AUD,55487359.5
52821, USD, EUR,55488410
52822, EUR, AUD,55489460.5
52823, USD, EUR,55490511
52824, EUR, AUD,55491561.5
52825, USD, EUR,55492612
52826, EUR, AUD,55493662.5
52827, USD, EUR,55494713
52828, EUR, AUD,55495763.5
52829, USD, EUR,55496814
52830, EUR, AUD,55497864.5
52831, USD, EUR,55498915
52832, EUR, AUD,55499965.5
52833, USD, EUR,55501016
52834, EUR, AUD,55502066.5
52835, USD, EUR,55503117
52836, EUR, AUD,55504167.5
52837, USD, EUR,55505218
52838, EUR, AUD,55506268.5
52839, USD, EUR,55507319
52840, EUR, AUD,55508369.5
52841, USD, EUR,55509420
52842, EUR, AUD,55510470.5
52843, USD, EUR,55511521
52844, EUR, AUD,55512571.5
52845, USD, EUR,55513622
52846, EUR, AUD,55514672.5
52847, USD, EUR,55515723
52848, EUR, AUD,55516773.5
52849, USD, EUR,55517824
52850, EUR, AUD,55518874.5
52851, USD, EUR,55519925
52852, EUR, AUD,55520975.5
52853, USD, EUR,55522026
52854, EUR, AUD,55523076.5
52855, USD, EUR,55524127
52856, EUR, AUD,55525177.5
52857, USD, EUR,55526228
52858, EUR, AUD,55527278.5
52859, USD, EUR,55528329
52860, EUR, AUD,55529379.5
52861, USD, EUR,55530430
52862, EUR, AUD,55531480.5
52863, USD, EUR,55532531
52864, EUR, AUD,55533581.5
52865, USD, EUR,55534632
52866, EUR, AUD,55535682.5
52867, USD, EUR,55536733
52868, EUR, AUD,55537783.5
52869, USD, EUR,55538834
52870, EUR, AUD,55539884.5
52871, USD, EUR,55540935
52872, EUR, AUD,55541985.5
52873, USD, EUR,55543036
52874, EUR, AUD,55544086.5
52875, USD, EUR,55545137
52876, EUR, AUD,55546187.5
52877, USD, EUR,55547238
52878, EUR, AUD,55548288.5
52879, USD, EUR,55549339
52880, EUR, AUD,55550389.5
52881, USD, EUR,55551440
52882, EUR, AUD,55552490.5
52883, USD, EUR,55553541
52884, EUR, AUD,55554591.5
52885, USD, EUR,55555642
52886, EUR, AUD,55556692.5
52887, USD, EUR,55557743
52888, EUR, AUD,55558793.5
52889, USD, EUR,55559844
52890, EUR, AUD,55560894.5
52891, USD, EUR,55561945
52892, EUR, AUD,55562995.5
52893, USD, EUR,55564046
52894, EUR, AUD,55565096.5
52895, USD, EUR,55566147
52896, EUR, AUD,55567197.5
52897, USD, EUR,55568248
52898, EUR, AUD,55569298.5
52899, USD, EUR,55570349
52900, EUR, AUD,55571399.5
52901, USD, EUR,55572450
52902, EUR, AUD,55573500.5
52903, USD, EUR,55574551
52904, EUR, AUD,55575601.5
52905, USD, EUR,55576652
52906, EUR, AUD,55577702.5
52907, USD, EUR,55578753
52908, EUR, AUD,55579803.5
52909, USD, EUR,55580854
